index,file,methodName,methodParameterType,methodParameterName,methodBody,AST,SBT,methodDoc
94,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/BinaryJedisClusterCommands.java,redis.clients.jedis.commands.BinaryJedisClusterCommands.bitfield,byte[]#byte[]#,key#arguments#,"List<Long> bitfield(byte[] key, byte[]... arguments);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleType#ParameterizedType#SimpleName#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(ParameterizedType(SimpleType(SimpleName)SimpleName)SimpleType(SimpleType(SimpleName)SimpleName)SimpleType)ParameterizedType(SimpleName)SimpleName(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * Executes BITFIELD Redis command
 * @param key
 * @param arguments
 * @return 
 */"
95,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/BinaryJedisClusterCommands.java,redis.clients.jedis.commands.BinaryJedisClusterCommands.hstrlen,byte[]#byte[]#,key#field#,"Long hstrlen(byte[] key, byte[] field);",Javadoc#SimpleName#SimpleType#SimpleName#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * Used for HSTRLEN Redis command
 * @param key 
 * @param field
 * @return 
 */"
96,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.eval,String#String#,script#sampleKey#,"Object eval(String script, String sampleKey);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param script
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
97,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.evalsha,String#String#,sha1#sampleKey#,"Object evalsha(String sha1, String sampleKey);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param sha1
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
98,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.scriptExists,String#String#,sha1#sampleKey#,"Boolean scriptExists(String sha1, String sampleKey);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param sha1
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
99,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.scriptExists,String#String#,sampleKey#sha1#,"List<Boolean> scriptExists(String sampleKey, String... sha1);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleType#ParameterizedType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(ParameterizedType(SimpleType(SimpleName)SimpleName)SimpleType(SimpleType(SimpleName)SimpleName)SimpleType)ParameterizedType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @param sha1
 * @return 
 */"
100,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.scriptLoad,String#String#,script#sampleKey#,"String scriptLoad(String script, String sampleKey);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param script
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
101,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.scriptFlush,String#,sampleKey#,String scriptFlush(String sampleKey);,Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
102,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands.scriptKill,String#,sampleKey#,String scriptKill(String sampleKey);,Javadoc#SimpleName#SimpleType#SimpleName#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * @param sampleKey Command will be executed in the node where the hash slot of this key is assigned to
 * @return 
 */"
103,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands.bitfield,byte[]#byte[]#,key#arguments#,"List<Long> bitfield(byte[] key, byte[]... arguments);",Javadoc#SimpleName#SimpleType#SimpleName#SimpleType#ParameterizedType#SimpleName#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(ParameterizedType(SimpleType(SimpleName)SimpleName)SimpleType(SimpleType(SimpleName)SimpleName)SimpleType)ParameterizedType(SimpleName)SimpleName(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * Executes BITFIELD Redis command
 * @param key
 * @param arguments
 * @return 
 */"
104,../repos/repos2/jedis/src/main/java/redis/clients/jedis/commands/BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands.hstrlen,byte[]#byte[]#,key#field#,"Long hstrlen(byte[] key, byte[] field);",Javadoc#SimpleName#SimpleType#SimpleName#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#PrimitiveType#Dimension#ArrayType#SimpleName#SingleVariableDeclaration#MethodDeclaration#,(MethodDeclaration(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(ArrayType(PrimitiveType)PrimitiveType(Dimension)Dimension)ArrayType(SimpleName)SimpleName)SingleVariableDeclaration)MethodDeclaration,"/** 
 * Used for HSTRLEN Redis command
 * @param key 
 * @param field
 * @return lenth of the value for key
 */"
105,../repos/repos2/jedis/src/main/java/redis/clients/jedis/Jedis.java,redis.clients.jedis.Jedis.ping,String#,message#,"public String ping(final String message) {
    checkIsInMultiOrPipeline();
    client.ping(message);
    return client.getBulkReply();
  }",Javadoc#Modifier#SimpleName#SimpleType#SimpleName#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#MethodInvocation#ReturnStatement#Block#MethodDeclaration#,(MethodDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(Block(ExpressionStatement(MethodInvocation(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ExpressionStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ReturnStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ReturnStatement)Block)MethodDeclaration,"/** 
 * Works same as <tt>ping()</tt> but returns argument message instead of <tt>PONG</tt>.
 * @param message
 * @return message
 */"
106,../repos/repos2/jedis/src/main/java/redis/clients/jedis/Jedis.java,redis.clients.jedis.Jedis.set,String#String#,key#value#,"@Override
  public String set(final String key, final String value) {
    checkIsInMultiOrPipeline();
    client.set(key, value);
    return client.getStatusCodeReply();
  }",Javadoc#SimpleName#MarkerAnnotation#Modifier#SimpleName#SimpleType#SimpleName#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#SimpleName#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#MethodInvocation#ReturnStatement#Block#MethodDeclaration#,(MethodDeclaration(MarkerAnnotation(SimpleName)SimpleName)MarkerAnnotation(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(Block(ExpressionStatement(MethodInvocation(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ExpressionStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ReturnStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ReturnStatement)Block)MethodDeclaration,"/** 
 * Set the string value as value of the key. The string can't be longer than 1073741824 bytes (1 GB). <p> Time complexity: O(1)
 * @param key
 * @param value
 * @return Status code reply
 */"
107,../repos/repos2/jedis/src/main/java/redis/clients/jedis/Jedis.java,redis.clients.jedis.Jedis.set,String#String#SetParams#,key#value#params#,"@Override
  public String set(final String key, final String value, final SetParams params) {
    checkIsInMultiOrPipeline();
    client.set(key, value, params);
    return client.getStatusCodeReply();
  }",Javadoc#SimpleName#MarkerAnnotation#Modifier#SimpleName#SimpleType#SimpleName#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#Modifier#SimpleName#SimpleType#SimpleName#SingleVariableDeclaration#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#SimpleName#SimpleName#SimpleName#MethodInvocation#ExpressionStatement#SimpleName#SimpleName#MethodInvocation#ReturnStatement#Block#MethodDeclaration#,(MethodDeclaration(MarkerAnnotation(SimpleName)SimpleName)MarkerAnnotation(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(SingleVariableDeclaration(Modifier)Modifier(SimpleType(SimpleName)SimpleName)SimpleType(SimpleName)SimpleName)SingleVariableDeclaration(Block(ExpressionStatement(MethodInvocation(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ExpressionStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ExpressionStatement(ReturnStatement(MethodInvocation(SimpleName)SimpleName(SimpleName)SimpleName)MethodInvocation)ReturnStatement)Block)MethodDeclaration,"/** 
 * Set the string value as value of the key. The string can't be longer than 1073741824 bytes (1 GB).
 * @param key
 * @param value
 * @param params NX|XX, NX -- Only set the key if it does not already exist. XX -- Only set thekey if it already exist. EX|PX, expire time units: EX = seconds; PX = milliseconds
 * @return Status code reply
 */"
